Applicant_ID,Source,Job_Role,Department,Application_Date,Stage,Stage_Sequence,Stage_Date,Status,Days_Since_Application,Age,Gender,Education,EducationField
APP1517,Company Website,Sales Representative,Sales,2024-12-05,HR Phone Screen,3,2024-12-15,Rejected,10,32,Male,4,Medical
APP1518,Company Website,Sales Executive,Sales,2024-01-10,Application Received,1,2024-01-10,Passed,0,32,Female,4,Marketing
APP1518,Company Website,Sales Executive,Sales,2024-01-10,Resume Screening,2,2024-01-16,Passed,6,32,Female,4,Marketing
APP1518,Company Website,Sales Executive,Sales,2024-01-10,HR Phone Screen,3,2024-01-16,Rejected,6,32,Female,4,Marketing
APP1519,Employee Referral,Research Scientist,Research & Development,2025-09-28,Application Received,1,2025-09-28,Passed,0,32,Male,3,Technical Degree
APP1519,Employee Referral,Research Scientist,Research & Development,2025-09-28,Resume Screening,2,2025-10-06,Passed,8,32,Male,3,Technical Degree
APP1519,Employee Referral,Research Scientist,Research & Development,2025-09-28,HR Phone Screen,3,2025-10-10,Passed,12,32,Male,3,Technical Degree
APP1519,Employee Referral,Research Scientist,Research & Development,2025-09-28,Technical Round,4,2025-10-17,Passed,19,32,Male,3,Technical Degree
APP1519,Employee Referral,Research Scientist,Research & Development,2025-09-28,Manager Interview,5,2025-10-25,Passed,27,32,Male,3,Technical Degree
APP1519,Employee Referral,Research Scientist,Research & Development,2025-09-28,Final Interview,6,2025-11-04,Passed,37,32,Male,3,Technical Degree
APP1519,Employee Referral,Research Scientist,Research & Development,2025-09-28,Offer Extended,7,2025-11-11,Passed,44,32,Male,3,Technical Degree
APP1519,Employee Referral,Research Scientist,Research & Development,2025-09-28,Hired,8,2025-11-17,Hired,50,32,Male,3,Technical Degree
APP1520,Campus Hiring,Research Scientist,Research & Development,2025-06-10,Application Received,1,2025-06-10,Passed,0,33,Female,4,Life Sciences
APP1520,Campus Hiring,Research Scientist,Research & Development,2025-06-10,Resume Screening,2,2025-06-13,Passed,3,33,Female,4,Life Sciences
APP1520,Campus Hiring,Research Scientist,Research & Development,2025-06-10,HR Phone Screen,3,2025-06-19,Passed,9,33,Female,4,Life Sciences
APP1520,Campus Hiring,Research Scientist,Research & Development,2025-06-10,Technical Round,4,2025-06-19,Rejected,9,33,Female,4,Life Sciences
APP1521,LinkedIn,Laboratory Technician,Research & Development,2025-12-02,Application Received,1,2025-12-02,Passed,0,33,Male,3,Medical
APP1521,LinkedIn,Laboratory Technician,Research & Development,2025-12-02,Resume Screening,2,2025-12-11,Passed,9,33,Male,3,Medical
APP1521,LinkedIn,Laboratory Technician,Research & Development,2025-12-02,HR Phone Screen,3,2025-12-15,Passed,13,33,Male,3,Medical
APP1521,LinkedIn,Laboratory Technician,Research & Development,2025-12-02,Technical Round,4,2025-12-15,Rejected,13,33,Male,3,Medical
APP1522,LinkedIn,Sales Executive,Sales,2024-01-25,Application Received,1,2024-01-25,Passed,0,33,Female,3,Life Sciences
APP1522,LinkedIn,Sales Executive,Sales,2024-01-25,Resume Screening,2,2024-01-29,Passed,4,33,Female,3,Life Sciences
APP1522,LinkedIn,Sales Executive,Sales,2024-01-25,HR Phone Screen,3,2024-02-03,Passed,9,33,Female,3,Life Sciences
APP1522,LinkedIn,Sales Executive,Sales,2024-01-25,Technical Round,4,2024-02-03,Rejected,9,33,Female,3,Life Sciences
APP1523,Employee Referral,Research Director,Research & Development,2024-03-13,Application Received,1,2024-03-13,Passed,0,33,Female,2,Life Sciences
APP1523,Employee Referral,Research Director,Research & Development,2024-03-13,Resume Screening,2,2024-03-20,Passed,7,33,Female,2,Life Sciences
APP1523,Employee Referral,Research Director,Research & Development,2024-03-13,HR Phone Screen,3,2024-03-30,Passed,17,33,Female,2,Life Sciences
APP1523,Employee Referral,Research Director,Research & Development,2024-03-13,Technical Round,4,2024-03-30,Rejected,17,33,Female,2,Life Sciences
APP1524,Naukri,Sales Executive,Sales,2024-11-19,Application Received,1,2024-11-19,Passed,0,33,Male,2,Marketing
APP1524,Naukri,Sales Executive,Sales,2024-11-19,Resume Screening,2,2024-11-22,Passed,3,33,Male,2,Marketing
APP1524,Naukri,Sales Executive,Sales,2024-11-19,HR Phone Screen,3,2024-11-26,Passed,7,33,Male,2,Marketing
APP1524,Naukri,Sales Executive,Sales,2024-11-19,Technical Round,4,2024-11-26,Rejected,7,33,Male,2,Marketing
APP1525,Employee Referral,Research Scientist,Research & Development,2024-02-16,Application Received,1,2024-02-16,Passed,0,33,Male,3,Life Sciences
APP1525,Employee Referral,Research Scientist,Research & Development,2024-02-16,Resume Screening,2,2024-02-20,Passed,4,33,Male,3,Life Sciences
APP1525,Employee Referral,Research Scientist,Research & Development,2024-02-16,HR Phone Screen,3,2024-02-27,Passed,11,33,Male,3,Life Sciences
APP1525,Employee Referral,Research Scientist,Research & Development,2024-02-16,Technical Round,4,2024-02-27,Rejected,11,33,Male,3,Life Sciences
APP1526,Campus Hiring,Research Scientist,Research & Development,2025-03-24,Application Received,1,2025-03-24,Passed,0,33,Female,3,Medical
APP1526,Campus Hiring,Research Scientist,Research & Development,2025-03-24,Resume Screening,2,2025-03-24,Rejected,0,33,Female,3,Medical
APP1527,LinkedIn,Research Scientist,Research & Development,2025-04-30,Application Received,1,2025-04-30,Passed,0,33,Female,4,Medical
APP1527,LinkedIn,Research Scientist,Research & Development,2025-04-30,Resume Screening,2,2025-05-09,Passed,9,33,Female,4,Medical
APP1527,LinkedIn,Research Scientist,Research & Development,2025-04-30,HR Phone Screen,3,2025-05-09,Rejected,9,33,Female,4,Medical
APP1528,Employee Referral,Laboratory Technician,Research & Development,2024-10-29,Application Received,1,2024-10-29,Passed,0,33,Male,3,Medical
APP1528,Employee Referral,Laboratory Technician,Research & Development,2024-10-29,Resume Screening,2,2024-11-06,Passed,8,33,Male,3,Medical
APP1528,Employee Referral,Laboratory Technician,Research & Development,2024-10-29,HR Phone Screen,3,2024-11-06,Rejected,8,33,Male,3,Medical
APP1529,LinkedIn,Laboratory Technician,Research & Development,2025-07-20,Application Received,1,2025-07-20,Passed,0,33,Female,2,Life Sciences
APP1529,LinkedIn,Laboratory Technician,Research & Development,2025-07-20,Resume Screening,2,2025-07-23,Passed,3,33,Female,2,Life Sciences
APP1529,LinkedIn,Laboratory Technician,Research & Development,2025-07-20,HR Phone Screen,3,2025-08-01,Passed,12,33,Female,2,Life Sciences
APP1529,LinkedIn,Laboratory Technician,Research & Development,2025-07-20,Technical Round,4,2025-08-05,Passed,16,33,Female,2,Life Sciences
APP1529,LinkedIn,Laboratory Technician,Research & Development,2025-07-20,Manager Interview,5,2025-08-13,Passed,24,33,Female,2,Life Sciences
APP1529,LinkedIn,Laboratory Technician,Research & Development,2025-07-20,Final Interview,6,2025-08-18,Passed,29,33,Female,2,Life Sciences
APP1529,LinkedIn,Laboratory Technician,Research & Development,2025-07-20,Offer Extended,7,2025-08-24,Passed,35,33,Female,2,Life Sciences
APP1529,LinkedIn,Laboratory Technician,Research & Development,2025-07-20,Hired,8,2025-08-24,Rejected,35,33,Female,2,Life Sciences
APP1530,Employee Referral,Research Scientist,Research & Development,2024-09-15,Application Received,1,2024-09-15,Passed,0,33,Female,4,Life Sciences
APP1530,Employee Referral,Research Scientist,Research & Development,2024-09-15,Resume Screening,2,2024-09-18,Passed,3,33,Female,4,Life Sciences
APP1530,Employee Referral,Research Scientist,Research & Development,2024-09-15,HR Phone Screen,3,2024-09-18,Rejected,3,33,Female,4,Life Sciences
APP1531,Employee Referral,Manager,Research & Development,2025-04-17,Application Received,1,2025-04-17,Passed,0,33,Female,4,Life Sciences
APP1531,Employee Referral,Manager,Research & Development,2025-04-17,Resume Screening,2,2025-04-21,Passed,4,33,Female,4,Life Sciences
APP1531,Employee Referral,Manager,Research & Development,2025-04-17,HR Phone Screen,3,2025-04-27,Passed,10,33,Female,4,Life Sciences
APP1531,Employee Referral,Manager,Research & Development,2025-04-17,Technical Round,4,2025-04-27,Rejected,10,33,Female,4,Life Sciences
APP1532,Naukri,Sales Executive,Sales,2024-12-04,Application Received,1,2024-12-04,Passed,0,33,Male,3,Marketing
APP1532,Naukri,Sales Executive,Sales,2024-12-04,Resume Screening,2,2024-12-10,Passed,6,33,Male,3,Marketing
APP1532,Naukri,Sales Executive,Sales,2024-12-04,HR Phone Screen,3,2024-12-14,Passed,10,33,Male,3,Marketing
APP1532,Naukri,Sales Executive,Sales,2024-12-04,Technical Round,4,2024-12-14,Rejected,10,33,Male,3,Marketing
APP1533,Naukri,Sales Representative,Sales,2025-05-12,Application Received,1,2025-05-12,Passed,0,33,Female,3,Marketing
APP1533,Naukri,Sales Representative,Sales,2025-05-12,Resume Screening,2,2025-05-19,Passed,7,33,Female,3,Marketing
APP1533,Naukri,Sales Representative,Sales,2025-05-12,HR Phone Screen,3,2025-05-24,Passed,12,33,Female,3,Marketing
APP1533,Naukri,Sales Representative,Sales,2025-05-12,Technical Round,4,2025-05-24,Rejected,12,33,Female,3,Marketing
APP1534,Campus Hiring,Manager,Research & Development,2024-11-19,Application Received,1,2024-11-19,Passed,0,33,Male,1,Medical
APP1534,Campus Hiring,Manager,Research & Development,2024-11-19,Resume Screening,2,2024-11-27,Passed,8,33,Male,1,Medical
APP1534,Campus Hiring,Manager,Research & Development,2024-11-19,HR Phone Screen,3,2024-12-03,Passed,14,33,Male,1,Medical
APP1534,Campus Hiring,Manager,Research & Development,2024-11-19,Technical Round,4,2024-12-03,Rejected,14,33,Male,1,Medical
APP1535,Employee Referral,Laboratory Technician,Research & Development,2025-03-22,Application Received,1,2025-03-22,Passed,0,33,Male,1,Medical
APP1535,Employee Referral,Laboratory Technician,Research & Development,2025-03-22,Resume Screening,2,2025-03-30,Passed,8,33,Male,1,Medical
APP1535,Employee Referral,Laboratory Technician,Research & Development,2025-03-22,HR Phone Screen,3,2025-03-30,Rejected,8,33,Male,1,Medical
APP1536,Campus Hiring,Research Director,Research & Development,2025-04-01,Application Received,1,2025-04-01,Passed,0,33,Female,5,Medical
APP1536,Campus Hiring,Research Director,Research & Development,2025-04-01,Resume Screening,2,2025-04-05,Passed,4,33,Female,5,Medical
APP1536,Campus Hiring,Research Director,Research & Development,2025-04-01,HR Phone Screen,3,2025-04-09,Passed,8,33,Female,5,Medical
APP1536,Campus Hiring,Research Director,Research & Development,2025-04-01,Technical Round,4,2025-04-09,Rejected,8,33,Female,5,Medical
APP1537,LinkedIn,Sales Executive,Sales,2025-07-05,Application Received,1,2025-07-05,Passed,0,33,Male,4,Marketing
APP1537,LinkedIn,Sales Executive,Sales,2025-07-05,Resume Screening,2,2025-07-05,Rejected,0,33,Male,4,Marketing
APP1538,Employee Referral,Healthcare Representative,Research & Development,2024-03-19,Application Received,1,2024-03-19,Passed,0,33,Male,3,Life Sciences
APP1538,Employee Referral,Healthcare Representative,Research & Development,2024-03-19,Resume Screening,2,2024-03-19,Rejected,0,33,Male,3,Life Sciences
APP1539,Employee Referral,Research Scientist,Research & Development,2025-10-08,Application Received,1,2025-10-08,Passed,0,33,Male,3,Life Sciences
APP1539,Employee Referral,Research Scientist,Research & Development,2025-10-08,Resume Screening,2,2025-10-17,Passed,9,33,Male,3,Life Sciences
APP1539,Employee Referral,Research Scientist,Research & Development,2025-10-08,HR Phone Screen,3,2025-10-17,Rejected,9,33,Male,3,Life Sciences
APP1540,LinkedIn,Research Scientist,Research & Development,2024-02-07,Application Received,1,2024-02-07,Passed,0,33,Male,4,Other
APP1540,LinkedIn,Research Scientist,Research & Development,2024-02-07,Resume Screening,2,2024-02-17,Passed,10,33,Male,4,Other
APP1540,LinkedIn,Research Scientist,Research & Development,2024-02-07,HR Phone Screen,3,2024-02-22,Passed,15,33,Male,4,Other
APP1540,LinkedIn,Research Scientist,Research & Development,2024-02-07,Technical Round,4,2024-02-28,Passed,21,33,Male,4,Other
APP1540,LinkedIn,Research Scientist,Research & Development,2024-02-07,Manager Interview,5,2024-02-28,Rejected,21,33,Male,4,Other
APP1541,Employee Referral,Research Director,Research & Development,2024-10-24,Application Received,1,2024-10-24,Passed,0,33,Male,3,Medical
APP1541,Employee Referral,Research Director,Research & Development,2024-10-24,Resume Screening,2,2024-10-28,Passed,4,33,Male,3,Medical
APP1541,Employee Referral,Research Director,Research & Development,2024-10-24,HR Phone Screen,3,2024-10-31,Passed,7,33,Male,3,Medical
APP1541,Employee Referral,Research Director,Research & Development,2024-10-24,Technical Round,4,2024-10-31,Rejected,7,33,Male,3,Medical
APP1542,Company Website,Sales Executive,Sales,2025-12-01,Application Received,1,2025-12-01,Passed,0,33,Female,3,Marketing
APP1542,Company Website,Sales Executive,Sales,2025-12-01,Resume Screening,2,2025-12-11,Passed,10,33,Female,3,Marketing
APP1542,Company Website,Sales Executive,Sales,2025-12-01,HR Phone Screen,3,2025-12-16,Passed,15,33,Female,3,Marketing
APP1542,Company Website,Sales Executive,Sales,2025-12-01,Technical Round,4,2025-12-16,Rejected,15,33,Female,3,Marketing
APP1543,Naukri,Sales Executive,Sales,2025-01-02,Application Received,1,2025-01-02,Passed,0,33,Male,3,Medical
APP1543,Naukri,Sales Executive,Sales,2025-01-02,Resume Screening,2,2025-01-02,Rejected,0,33,Male,3,Medical
APP1544,LinkedIn,Human Resources,Human Resources,2024-03-05,Application Received,1,2024-03-05,Passed,0,33,Male,2,Human Resources
APP1544,LinkedIn,Human Resources,Human Resources,2024-03-05,Resume Screening,2,2024-03-11,Passed,6,33,Male,2,Human Resources
APP1544,LinkedIn,Human Resources,Human Resources,2024-03-05,HR Phone Screen,3,2024-03-19,Passed,14,33,Male,2,Human Resources
APP1544,LinkedIn,Human Resources,Human Resources,2024-03-05,Technical Round,4,2024-03-29,Passed,24,33,Male,2,Human Resources
APP1544,LinkedIn,Human Resources,Human Resources,2024-03-05,Manager Interview,5,2024-03-29,Rejected,24,33,Male,2,Human Resources
APP1545,LinkedIn,Research Scientist,Research & Development,2025-10-26,Application Received,1,2025-10-26,Passed,0,33,Male,4,Other
APP1545,LinkedIn,Research Scientist,Research & Development,2025-10-26,Resume Screening,2,2025-10-26,Rejected,0,33,Male,4,Other
APP1546,Employee Referral,Healthcare Representative,Research & Development,2025-10-10,Application Received,1,2025-10-10,Passed,0,33,Female,3,Life Sciences
APP1546,Employee Referral,Healthcare Representative,Research & Development,2025-10-10,Resume Screening,2,2025-10-10,Rejected,0,33,Female,3,Life Sciences
APP1547,Naukri,Manager,Sales,2025-08-15,Application Received,1,2025-08-15,Passed,0,33,Male,3,Life Sciences
APP1547,Naukri,Manager,Sales,2025-08-15,Resume Screening,2,2025-08-24,Passed,9,33,Male,3,Life Sciences
APP1547,Naukri,Manager,Sales,2025-08-15,HR Phone Screen,3,2025-08-28,Passed,13,33,Male,3,Life Sciences
APP1547,Naukri,Manager,Sales,2025-08-15,Technical Round,4,2025-09-06,Passed,22,33,Male,3,Life Sciences
APP1547,Naukri,Manager,Sales,2025-08-15,Manager Interview,5,2025-09-06,Rejected,22,33,Male,3,Life Sciences
APP1548,LinkedIn,Research Scientist,Research & Development,2025-06-12,Application Received,1,2025-06-12,Passed,0,33,Female,1,Life Sciences
APP1548,LinkedIn,Research Scientist,Research & Development,2025-06-12,Resume Screening,2,2025-06-12,Rejected,0,33,Female,1,Life Sciences
APP1549,Campus Hiring,Healthcare Representative,Research & Development,2025-05-13,Application Received,1,2025-05-13,Passed,0,33,Female,4,Other
APP1549,Campus Hiring,Healthcare Representative,Research & Development,2025-05-13,Resume Screening,2,2025-05-13,Rejected,0,33,Female,4,Other
APP1550,LinkedIn,Sales Representative,Sales,2025-05-28,Application Received,1,2025-05-28,Passed,0,33,Female,1,Life Sciences
APP1550,LinkedIn,Sales Representative,Sales,2025-05-28,Resume Screening,2,2025-06-03,Passed,6,33,Female,1,Life Sciences
APP1550,LinkedIn,Sales Representative,Sales,2025-05-28,HR Phone Screen,3,2025-06-10,Passed,13,33,Female,1,Life Sciences
APP1550,LinkedIn,Sales Representative,Sales,2025-05-28,Technical Round,4,2025-06-15,Passed,18,33,Female,1,Life Sciences
APP1550,LinkedIn,Sales Representative,Sales,2025-05-28,Manager Interview,5,2025-06-19,Passed,22,33,Female,1,Life Sciences
APP1550,LinkedIn,Sales Representative,Sales,2025-05-28,Final Interview,6,2025-06-28,Passed,31,33,Female,1,Life Sciences
APP1550,LinkedIn,Sales Representative,Sales,2025-05-28,Offer Extended,7,2025-07-02,Passed,35,33,Female,1,Life Sciences
APP1550,LinkedIn,Sales Representative,Sales,2025-05-28,Hired,8,2025-07-02,Rejected,35,33,Female,1,Life Sciences
APP1551,Campus Hiring,Healthcare Representative,Research & Development,2025-11-22,Application Received,1,2025-11-22,Passed,0,33,Male,3,Life Sciences
APP1551,Campus Hiring,Healthcare Representative,Research & Development,2025-11-22,Resume Screening,2,2025-11-27,Passed,5,33,Male,3,Life Sciences
APP1551,Campus Hiring,Healthcare Representative,Research & Development,2025-11-22,HR Phone Screen,3,2025-12-06,Passed,14,33,Male,3,Life Sciences
APP1551,Campus Hiring,Healthcare Representative,Research & Development,2025-11-22,Technical Round,4,2025-12-09,Passed,17,33,Male,3,Life Sciences
APP1551,Campus Hiring,Healthcare Representative,Research & Development,2025-11-22,Manager Interview,5,2025-12-14,Passed,22,33,Male,3,Life Sciences
APP1551,Campus Hiring,Healthcare Representative,Research & Development,2025-11-22,Final Interview,6,2025-12-17,Passed,25,33,Male,3,Life Sciences
APP1551,Campus Hiring,Healthcare Representative,Research & Development,2025-11-22,Offer Extended,7,2025-12-22,Passed,30,33,Male,3,Life Sciences
APP1551,Campus Hiring,Healthcare Representative,Research & Development,2025-11-22,Hired,8,2025-12-25,Hired,33,33,Male,3,Life Sciences
